model_label,stage,mechanism,scope,response_type,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Qwen3-8B,answer_aggregation_ablation,answer_prompt_and_trace_aggregation,confirmation_actual_greedy_count,,58,,clean_correct_to_wrong,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_prompt_and_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,9,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_prompt_and_trace_aggregation,confirmation_actual_greedy_count,,8,,clean_correct_to_wrong,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_prompt_and_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,9,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,1,,absolute_error,False,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,16,,absolute_error,False,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,2,,absolute_error,False,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,32,,absolute_error,False,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,4,,absolute_error,False,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,8,,absolute_error,False,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,1,,absolute_error,False,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,16,,absolute_error,False,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,2,,absolute_error,False,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,32,,absolute_error,False,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,4,,absolute_error,False,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,8,,absolute_error,False,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::absolute_error,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,1,,all_absolute_shift,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,16,,all_absolute_shift,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,2,,all_absolute_shift,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,32,,all_absolute_shift,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,4,,all_absolute_shift,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,8,,all_absolute_shift,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,1,,all_absolute_shift,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,16,,all_absolute_shift,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,2,,all_absolute_shift,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,32,,all_absolute_shift,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,4,,all_absolute_shift,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,8,,all_absolute_shift,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::all_absolute_shift,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,1,,clean_correct_to_wrong,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,16,,clean_correct_to_wrong,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,2,,clean_correct_to_wrong,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,32,,clean_correct_to_wrong,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,4,,clean_correct_to_wrong,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,8,,clean_correct_to_wrong,True,21,0.0,0.0,0.0,1.0,deterministic_monte_carlo,1000000,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,1,,clean_correct_to_wrong,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,16,,clean_correct_to_wrong,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,2,,clean_correct_to_wrong,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_aggregation_ablation,answer_trace_aggregation,confirmation_actual_greedy_count,,32,,clean_correct_to_wrong,True,12,0.0,0.0,0.0,1.0,exact_enumeration,4096,answer_aggregation_ablation::answer_trace_aggregation::confirmation_actual_greedy_count::::clean_correct_to_wrong,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
