model_label,stage,mechanism,scope,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_p_within_model,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Qwen3-8B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,bidirectional_transport,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::bidirectional_transport,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,restoration,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::restoration,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,restoration,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::restoration,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,restoration_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::restoration_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,restoration_specificity,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::restoration_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,suppression,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::suppression,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,suppression,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::suppression,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,suppression_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::suppression_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,suppression_specificity,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::suppression_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,bidirectional_specificity,True,4,0.375,0.0,0.75,0.5,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::bidirectional_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,bidirectional_specificity,True,3,0.3333333333333333,0.0,0.5,0.5,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::bidirectional_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,bidirectional_transport,False,4,0.375,0.0,0.75,0.5,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::bidirectional_transport,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,bidirectional_transport,False,3,0.3333333333333333,0.0,0.5,0.5,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::bidirectional_transport,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,restoration,False,4,0.375,0.0,0.75,0.5,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::restoration,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,restoration,False,3,0.3333333333333333,0.0,0.5,0.5,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::restoration,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,restoration_specificity,False,4,0.375,0.0,0.75,0.5,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::restoration_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,restoration_specificity,False,3,0.3333333333333333,0.0,0.5,0.5,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::restoration_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,suppression,False,4,0.375,0.0,0.75,0.5,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::suppression,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,suppression,False,3,0.3333333333333333,0.0,0.5,0.5,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::suppression,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,suppression_specificity,False,4,0.375,0.0,0.75,0.5,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::suppression_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d1,confirmation_selected_layer,,,suppression_specificity,False,3,0.3333333333333333,0.0,0.5,0.5,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d1::confirmation_selected_layer::suppression_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,bidirectional_specificity,True,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::bidirectional_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,bidirectional_specificity,True,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::bidirectional_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,bidirectional_transport,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::bidirectional_transport,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,bidirectional_transport,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::bidirectional_transport,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,restoration,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::restoration,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,restoration,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::restoration,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,restoration_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::restoration_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,restoration_specificity,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::restoration_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,suppression,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::suppression,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,suppression,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::suppression,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,suppression_specificity,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::suppression_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_d2,confirmation_selected_layer,,,suppression_specificity,False,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_d2::confirmation_selected_layer::suppression_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,1,,all_accuracy_damage_specificity,True,21,0.02546082357821007,0.010777558850648553,0.04200298481306233,0.007818992181007818,deterministic_monte_carlo,1000000,0.046007953992046005,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.06255193744806255,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,49e94a0f9621e7cb65b80c22642b4102d5e4b85f9475423794dc27511d4fa72b
Gemma4-E4B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,2,,all_accuracy_damage_specificity,True,21,0.03938702083774066,0.013973032986045165,0.06498529381696601,0.008446991553008447,deterministic_monte_carlo,1000000,0.046007953992046005,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.06255193744806255,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,49e94a0f9621e7cb65b80c22642b4102d5e4b85f9475423794dc27511d4fa72b
Gemma4-E4B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,4,,all_accuracy_damage_specificity,True,21,0.132280899445905,0.050746890101818126,0.22332121643583436,0.004617995382004618,deterministic_monte_carlo,1000000,0.03694396305603694,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.04156195843804156,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,49e94a0f9621e7cb65b80c22642b4102d5e4b85f9475423794dc27511d4fa72b
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,1,,all_accuracy_damage_specificity,True,12,0.004108917437758408,-0.0005555555555555556,0.01017619397673306,0.25,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.4375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,16,,all_accuracy_damage_specificity,True,12,0.009762349792124756,0.002958656330749354,0.017631802890688365,0.0625,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,2,,all_accuracy_damage_specificity,True,12,0.006425196163803322,0.0010482180293501047,0.013502854570365382,0.125,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.4375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,32,,all_accuracy_damage_specificity,True,12,0.016355742272497743,-6.200502462960887e-05,0.03599817831756964,0.109375,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.4375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,4,,all_accuracy_damage_specificity,True,12,0.0038875062406686554,-0.0009565692705227588,0.010216046036330622,0.1875,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.4375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,8,,all_accuracy_damage_specificity,True,12,0.011600374350013917,0.003229974160206718,0.021720072441331766,0.0625,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::all_accuracy_damage_specificity,9,0.375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Gemma4-E4B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,1,,clean_correct_to_wrong_specificity,True,21,0.025739975643076424,0.010639124728272017,0.041939380602171304,0.007814992185007814,deterministic_monte_carlo,1000000,0.046007953992046005,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::clean_correct_to_wrong_specificity,9,0.06251993748006252,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,49e94a0f9621e7cb65b80c22642b4102d5e4b85f9475423794dc27511d4fa72b
Gemma4-E4B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,2,,clean_correct_to_wrong_specificity,True,21,0.03966617290260701,0.013707279746523932,0.06561937416588579,0.008352991647008354,deterministic_monte_carlo,1000000,0.046007953992046005,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::clean_correct_to_wrong_specificity,9,0.06251993748006252,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,49e94a0f9621e7cb65b80c22642b4102d5e4b85f9475423794dc27511d4fa72b
Gemma4-E4B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,4,,clean_correct_to_wrong_specificity,True,21,0.13260471584114994,0.05138400547557524,0.22666530802674212,0.004751995248004752,deterministic_monte_carlo,1000000,0.03694396305603694,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::clean_correct_to_wrong_specificity,9,0.04276795723204277,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,49e94a0f9621e7cb65b80c22642b4102d5e4b85f9475423794dc27511d4fa72b
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,1,,clean_correct_to_wrong_specificity,True,12,0.004139154496297354,-0.0005555555555555556,0.010523490398490395,0.25,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::clean_correct_to_wrong_specificity,9,0.75,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,16,,clean_correct_to_wrong_specificity,True,12,0.00998077319505891,0.0034013605442176874,0.01725527845170702,0.0625,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::clean_correct_to_wrong_specificity,9,0.375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,2,,clean_correct_to_wrong_specificity,True,12,0.0047309833024118736,0.0,0.012121212121212121,0.5,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::clean_correct_to_wrong_specificity,9,0.75,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
Qwen3-8B,trace_local_targeted_retrieval_ablation,pre_city_anchor,confirmation_occurrence,32,,clean_correct_to_wrong_specificity,True,12,0.018125921697350268,0.00011655011655011677,0.03922204779347636,0.109375,exact_enumeration,4096,1.0,trace_local_targeted_retrieval_ablation::pre_city_anchor::confirmation_occurrence::clean_correct_to_wrong_specificity,9,0.4375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/next_needle_ablation/pre_city_anchor/analysis/statistics.csv,ed9ef7335a277f53717e6570d1fca99f16857ffe49dc7a77d2e1a9195833a850
