request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line,T,N,log_length,log_needles,density_per_1k_recomputed,log_density,log_burden,needle_linear,needle_hinge,log_interaction,log_length_sq,log_needles_sq,t_is_2000,t_is_10000,t2000_log_needles,t10000_log_needles,cell_id
Qwen3-8B/direct/query_last/T10000_N6_seed1234,T10000_N6_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,6,0.6,direct,0,query_last,0,1,0,0,ok,stop,6,7.0,1.0,0.1666666666666666,1.0,5,overcount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,191,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-8B/direct/query_last/T10000_N6_seed1235,T10000_N6_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,6,0.6,direct,0,query_last,0,1,0,0,ok,stop,6,7.0,1.0,0.1666666666666666,1.0,5,overcount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,192,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-8B/direct/query_last/T10000_N6_seed1236,T10000_N6_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10077,6,0.6,direct,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,5,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,193,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-8B/direct/query_last/T10000_N6_seed1237,T10000_N6_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,6,0.6,direct,0,query_last,0,1,0,0,ok,stop,6,8.0,2.0,0.3333333333333333,2.0,5,overcount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,194,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-8B/direct/query_last/T10000_N6_seed1238,T10000_N6_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,6,0.6,direct,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,5,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,195,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-8B/direct/query_last/T10000_N8_seed1234,T10000_N8_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,8,0.8,direct,0,query_last,0,1,0,0,ok,stop,8,10.0,2.0,0.25,2.0,6,overcount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,196,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-8B/direct/query_last/T10000_N8_seed1235,T10000_N8_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,8,0.8,direct,0,query_last,0,1,0,0,ok,stop,8,12.0,4.0,0.5,4.0,6,overcount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,197,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-8B/direct/query_last/T10000_N8_seed1236,T10000_N8_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,8,0.8,direct,0,query_last,0,1,0,0,ok,stop,8,14.0,6.0,0.75,6.0,6,overcount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,198,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-8B/direct/query_last/T10000_N8_seed1237,T10000_N8_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,8,0.8,direct,0,query_last,0,1,0,0,ok,stop,8,10.0,2.0,0.25,2.0,6,overcount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,199,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-8B/direct/query_last/T10000_N8_seed1238,T10000_N8_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10078,8,0.8,direct,0,query_last,0,1,0,0,ok,stop,8,10.0,2.0,0.25,2.0,6,overcount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,200,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-8B/direct/query_last/T2000_N10_seed1234,T2000_N10_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,10,5.0,direct,0,query_last,0,1,0,0,ok,stop,10,12.0,2.0,0.2,2.0,6,overcount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,201,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-8B/direct/query_last/T2000_N10_seed1235,T2000_N10_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,10,5.0,direct,0,query_last,0,1,0,0,ok,stop,10,14.0,4.0,0.4,4.0,6,overcount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,202,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-8B/direct/query_last/T2000_N10_seed1236,T2000_N10_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,10,5.0,direct,0,query_last,0,1,0,0,ok,stop,10,14.0,4.0,0.4,4.0,6,overcount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,203,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-8B/direct/query_last/T2000_N10_seed1237,T2000_N10_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,10,5.0,direct,0,query_last,0,1,0,0,ok,stop,10,12.0,2.0,0.2,2.0,6,overcount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,204,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-8B/direct/query_last/T2000_N10_seed1238,T2000_N10_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,10,5.0,direct,0,query_last,0,1,0,0,ok,stop,10,14.0,4.0,0.4,4.0,6,overcount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,205,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-8B/direct/query_last/T2000_N1_seed1234,T2000_N1_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,1,0.5,direct,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,206,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-8B/direct/query_last/T2000_N1_seed1235,T2000_N1_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,1,0.5,direct,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,207,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-8B/direct/query_last/T2000_N1_seed1236,T2000_N1_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,1,0.5,direct,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,208,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-8B/direct/query_last/T2000_N1_seed1237,T2000_N1_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,1,0.5,direct,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,209,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-8B/direct/query_last/T2000_N1_seed1238,T2000_N1_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,1,0.5,direct,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,210,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-8B/direct/query_last/T2000_N20_seed1234,T2000_N20_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_last,0,1,0,0,ok,stop,20,18.0,2.0,0.1,-2.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,211,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-8B/direct/query_last/T2000_N20_seed1235,T2000_N20_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_last,0,1,0,0,ok,stop,20,21.0,1.0,0.05,1.0,6,overcount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,212,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-8B/direct/query_last/T2000_N20_seed1236,T2000_N20_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_last,0,1,0,0,ok,stop,20,25.0,5.0,0.25,5.0,6,overcount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,213,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-8B/direct/query_last/T2000_N20_seed1237,T2000_N20_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,6,correct,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,214,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-8B/direct/query_last/T2000_N20_seed1238,T2000_N20_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_last,0,1,0,0,ok,stop,20,16.0,4.0,0.2,-4.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,215,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-8B/direct/query_last/T2000_N2_seed1234,T2000_N2_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,216,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-8B/direct/query_last/T2000_N2_seed1235,T2000_N2_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,217,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-8B/direct/query_last/T2000_N2_seed1236,T2000_N2_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2077,2,1.0,direct,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,218,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-8B/direct/query_last/T2000_N2_seed1237,T2000_N2_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,219,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-8B/direct/query_last/T2000_N2_seed1238,T2000_N2_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,220,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-8B/direct/query_last/T2000_N30_seed1234,T2000_N30_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_last,0,1,0,0,ok,stop,30,24.0,6.0,0.2,-6.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,221,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-8B/direct/query_last/T2000_N30_seed1235,T2000_N30_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_last,0,1,0,0,ok,stop,30,40.0,10.0,0.3333333333333333,10.0,6,overcount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,222,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-8B/direct/query_last/T2000_N30_seed1236,T2000_N30_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_last,0,1,0,0,ok,stop,30,25.0,5.0,0.1666666666666666,-5.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,223,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-8B/direct/query_last/T2000_N30_seed1237,T2000_N30_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,6,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,224,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-8B/direct/query_last/T2000_N30_seed1238,T2000_N30_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,6,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,225,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-8B/direct/query_last/T2000_N3_seed1234,T2000_N3_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,226,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-8B/direct/query_last/T2000_N3_seed1235,T2000_N3_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,227,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-8B/direct/query_last/T2000_N3_seed1236,T2000_N3_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,228,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-8B/direct/query_last/T2000_N3_seed1237,T2000_N3_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,229,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-8B/direct/query_last/T2000_N3_seed1238,T2000_N3_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,230,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
