target,model_label,prompt_mode,candidate,scheme,fold,n_test,log_loss,brier,mae,rmse
absolute_error,Qwen3-1.7B,direct,intercept_only,needle,N=8,15,,,0.6794353467172509,0.8159413770501347
absolute_error,Qwen3-1.7B,direct,intercept_only,needle,N=10,15,,,0.692002014477593,0.8818166392734144
absolute_error,Qwen3-1.7B,direct,intercept_only,needle,N=20,15,,,1.192229700707871,1.3125911509712052
absolute_error,Qwen3-1.7B,direct,intercept_only,needle,N=30,15,,,1.9893936602586533,2.2009103955180622
absolute_error,Qwen3-1.7B,direct,intercept_only,length,T=2000,50,,,0.895401385273651,0.9958820615642853
absolute_error,Qwen3-1.7B,direct,intercept_only,length,T=5000,50,,,0.7641382779827832,0.871332680549533
absolute_error,Qwen3-1.7B,direct,intercept_only,length,T=10000,50,,,1.14616649625873,1.4415253932838572
absolute_error,Qwen3-1.7B,direct,log_density,seed,seed=1234,30,,,1.0281720564340622,1.2319671848467697
absolute_error,Qwen3-1.7B,direct,log_density,seed,seed=1235,30,,,0.5237709112887224,0.6378379472219765
absolute_error,Qwen3-1.7B,direct,log_density,seed,seed=1236,30,,,0.6987833332710147,0.9046965783173166
absolute_error,Qwen3-1.7B,direct,log_density,seed,seed=1237,30,,,0.8217440350163591,1.0320316002628567
absolute_error,Qwen3-1.7B,direct,log_density,seed,seed=1238,30,,,0.6789683774358688,0.9151158307296008
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=1,15,,,0.463381897107068,0.5264389525823872
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=2,15,,,0.5557947116825291,0.6546673486802226
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=3,15,,,0.7831021825643812,0.9108608753938766
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=4,15,,,0.7040764777435687,0.8434049953848919
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=5,15,,,0.9814652851997803,1.0723644582135619
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=6,15,,,0.7163738705380963,0.8664333618531938
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=8,15,,,0.8039837329082551,1.0258709208881562
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=10,15,,,0.7373997997968991,0.9503598351977481
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=20,15,,,0.7323209232947623,0.9656374763842055
absolute_error,Qwen3-1.7B,direct,log_density,needle,N=30,15,,,1.466553099698686,1.8081066522682216
absolute_error,Qwen3-1.7B,direct,log_density,length,T=2000,50,,,1.332175968921197,1.4267401268940618
absolute_error,Qwen3-1.7B,direct,log_density,length,T=5000,50,,,0.5301604249196066,0.6322624172417374
absolute_error,Qwen3-1.7B,direct,log_density,length,T=10000,50,,,1.3356540116933062,1.5892017162188954
absolute_error,Qwen3-1.7B,direct,log_burden,seed,seed=1234,30,,,0.5510356282651215,0.6876322040866758
absolute_error,Qwen3-1.7B,direct,log_burden,seed,seed=1235,30,,,0.6608704085481047,0.7868553800905516
absolute_error,Qwen3-1.7B,direct,log_burden,seed,seed=1236,30,,,0.5484236669178955,0.7363939066556731
absolute_error,Qwen3-1.7B,direct,log_burden,seed,seed=1237,30,,,0.5136804673895478,0.6546034268867155
absolute_error,Qwen3-1.7B,direct,log_burden,seed,seed=1238,30,,,0.489845451196712,0.6276216134743814
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=1,15,,,0.4888600114077093,0.5822055623840844
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=2,15,,,0.4583035015088705,0.5354131598736398
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=3,15,,,0.3758820062649958,0.5312180300363822
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=4,15,,,0.550639012781934,0.6462062227389958
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=5,15,,,0.6688496076830394,0.7669368294952068
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=6,15,,,0.41834562330023056,0.5313004002352625
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=8,15,,,0.4189982472449089,0.5287653979259841
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=10,15,,,0.8105093923785758,1.0346117979921383
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=20,15,,,0.45205605139026067,0.539157763319049
absolute_error,Qwen3-1.7B,direct,log_burden,needle,N=30,15,,,1.0159382259625251,1.190859416072115
absolute_error,Qwen3-1.7B,direct,log_burden,length,T=2000,50,,,0.7031692732395295,0.8119348766513599
absolute_error,Qwen3-1.7B,direct,log_burden,length,T=5000,50,,,0.43730655532946594,0.5576592586411081
absolute_error,Qwen3-1.7B,direct,log_burden,length,T=10000,50,,,0.7457315098596343,0.9032138870971059
absolute_error,Qwen3-1.7B,direct,log_separable,seed,seed=1234,30,,,0.6509484386021428,0.7989058334062197
absolute_error,Qwen3-1.7B,direct,log_separable,seed,seed=1235,30,,,0.5803335443940494,0.7083439121672445
absolute_error,Qwen3-1.7B,direct,log_separable,seed,seed=1236,30,,,0.5256379917634942,0.6977720165268246
absolute_error,Qwen3-1.7B,direct,log_separable,seed,seed=1237,30,,,0.5045647089617507,0.6485207186415239
absolute_error,Qwen3-1.7B,direct,log_separable,seed,seed=1238,30,,,0.44122863462578615,0.570845147545182
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=1,15,,,0.6211862312947006,0.7026413948203495
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=2,15,,,0.35400351909194516,0.4158240899298683
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=3,15,,,0.3812509578524238,0.4934012611169454
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=4,15,,,0.5100606731486687,0.6089174570762965
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=5,15,,,0.6915946541432568,0.7753530702240665
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=6,15,,,0.3962167683186955,0.5342444418918199
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=8,15,,,0.47302874488834673,0.6057717453203622
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=10,15,,,0.7592188083196689,1.0015292140151446
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=20,15,,,0.4178647820566255,0.46630776551596104
absolute_error,Qwen3-1.7B,direct,log_separable,needle,N=30,15,,,0.8802811048818971,1.0661212064718957
absolute_error,Qwen3-1.7B,direct,log_separable,length,T=2000,50,,,0.6392570640574724,0.747210948374137
absolute_error,Qwen3-1.7B,direct,log_separable,length,T=5000,50,,,0.45922094739178837,0.5694172586200259
absolute_error,Qwen3-1.7B,direct,log_separable,length,T=10000,50,,,0.7423148113227371,0.9535350945627968
absolute_error,Qwen3-1.7B,direct,semi_log_needles,seed,seed=1234,30,,,0.7068609421626467,0.8755565635686897
absolute_error,Qwen3-1.7B,direct,semi_log_needles,seed,seed=1235,30,,,0.5520549403158647,0.6869369189154327
absolute_error,Qwen3-1.7B,direct,semi_log_needles,seed,seed=1236,30,,,0.5392049885522744,0.6599201130547622
absolute_error,Qwen3-1.7B,direct,semi_log_needles,seed,seed=1237,30,,,0.44266201483932976,0.5720152344960293
absolute_error,Qwen3-1.7B,direct,semi_log_needles,seed,seed=1238,30,,,0.46991946087009556,0.5795823876404186
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=1,15,,,0.4193378381435571,0.5324750716810439
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=2,15,,,0.37649904130420164,0.4816582423677349
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=3,15,,,0.37081874685717003,0.4858604916383749
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=4,15,,,0.49595694360311615,0.6285524097281273
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=5,15,,,0.6344060595026076,0.7217317471218514
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=6,15,,,0.4814552938379325,0.6508251171821812
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=8,15,,,0.62221003000463,0.6987780816610216
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=10,15,,,0.7195454190621657,0.9133570687982637
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=20,15,,,0.4166502883676665,0.46830217018204157
absolute_error,Qwen3-1.7B,direct,semi_log_needles,needle,N=30,15,,,0.820645906542003,0.9715385983119139
absolute_error,Qwen3-1.7B,direct,semi_log_needles,length,T=2000,50,,,0.5992793238749079,0.6958167282677691
absolute_error,Qwen3-1.7B,direct,semi_log_needles,length,T=5000,50,,,0.4718519225078562,0.5870764223718659
absolute_error,Qwen3-1.7B,direct,semi_log_needles,length,T=10000,50,,,0.7914358147304539,0.9617386665780092
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,seed,seed=1234,30,,,0.667995919182545,0.8496576712573023
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,seed,seed=1235,30,,,0.5272980217311153,0.6714381871417703
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,seed,seed=1236,30,,,0.5122075881117693,0.6661785611362969
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,seed,seed=1237,30,,,0.457464691905337,0.5994049814739825
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,seed,seed=1238,30,,,0.41795441008832823,0.53206728059186
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=1,15,,,0.3141031112697619,0.3733140913033759
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=2,15,,,0.3332812266595095,0.42276364755942636
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=3,15,,,0.350595262441692,0.47391149532826343
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=4,15,,,0.4957629704719422,0.6283080626597892
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=5,15,,,0.6415891351861746,0.7224955136765899
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=6,15,,,0.4405174016762577,0.5892845988106084
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=8,15,,,0.5111265752602445,0.6065793876555995
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=10,15,,,0.7388734704143943,0.9818128433168568
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=20,15,,,0.431269501473127,0.4908787834351254
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,needle,N=30,15,,,0.7887105443998137,0.9154639268110102
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,length,T=2000,50,,,0.621461044313478,0.7105200027658484
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,length,T=5000,50,,,0.40552341934655106,0.5523082680979857
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles,length,T=10000,50,,,0.7524157133678095,0.9523968602457127
absolute_error,Qwen3-1.7B,direct,log_interaction,seed,seed=1234,30,,,0.6321785729486905,0.778300771902647
absolute_error,Qwen3-1.7B,direct,log_interaction,seed,seed=1235,30,,,0.6083912034348028,0.7588460001405029
absolute_error,Qwen3-1.7B,direct,log_interaction,seed,seed=1236,30,,,0.5107333263228493,0.6819564065641752
absolute_error,Qwen3-1.7B,direct,log_interaction,seed,seed=1237,30,,,0.5051375014213186,0.6405471876870783
absolute_error,Qwen3-1.7B,direct,log_interaction,seed,seed=1238,30,,,0.4347668766553222,0.5546388646546765
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=1,15,,,0.6211862312927532,0.6450482084078878
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=2,15,,,0.2976278262469281,0.35649501062361993
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=3,15,,,0.41094563735146594,0.5142509651204079
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=4,15,,,0.5019738297589861,0.6078846219290956
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=5,15,,,0.6938458899184595,0.7786913994566461
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=6,15,,,0.3929885443526275,0.5329747176515288
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=8,15,,,0.46091606928173934,0.5866859374490808
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=10,15,,,0.7787375750599325,1.0276539815099766
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=20,15,,,0.4408376514704752,0.5059893322294293
absolute_error,Qwen3-1.7B,direct,log_interaction,needle,N=30,15,,,0.9009449364296898,1.0367872409490315
absolute_error,Qwen3-1.7B,direct,log_interaction,length,T=2000,50,,,0.6293880230074441,0.850186649948872
absolute_error,Qwen3-1.7B,direct,log_interaction,length,T=5000,50,,,0.46321391969326664,0.5753653751639016
absolute_error,Qwen3-1.7B,direct,log_interaction,length,T=10000,50,,,0.7430202694182084,0.9626002504053689
exact,Qwen3-1.7B,enumeration,intercept_only,seed,seed=1234,30,0.7187470236161989,0.26117887249436694,,
exact,Qwen3-1.7B,enumeration,intercept_only,seed,seed=1235,30,0.7187470236161988,0.26117887249436694,,
exact,Qwen3-1.7B,enumeration,intercept_only,seed,seed=1236,30,0.5551450169957755,0.18229344032180636,,
exact,Qwen3-1.7B,enumeration,intercept_only,seed,seed=1237,30,0.6610335178754357,0.23395782582880334,,
exact,Qwen3-1.7B,enumeration,intercept_only,seed,seed=1238,30,0.5958619279360293,0.20250085977179566,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=1,15,1.3498967235840795,0.5486853247955475,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=2,15,0.8598050143992322,0.3277878532343576,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=3,15,1.0802458591335702,0.4288542555944261,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=4,15,0.5533788392829836,0.18194925032341486,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=5,15,0.5533788392829836,0.18194925032341483,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=6,15,0.46262976445461385,0.13717712271172494,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=8,15,0.5926386803352314,0.2010432482798232,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=10,15,0.5186652130302855,0.16494022944453404,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=20,15,0.5186652130302855,0.16494022944453404,,
exact,Qwen3-1.7B,enumeration,intercept_only,needle,N=30,15,0.46262976445461335,0.1371771227117249,,
exact,Qwen3-1.7B,enumeration,intercept_only,length,T=2000,50,0.7185459560045035,0.26049767219469916,,
exact,Qwen3-1.7B,enumeration,intercept_only,length,T=5000,50,0.627770184773149,0.21800026534985611,,
exact,Qwen3-1.7B,enumeration,intercept_only,length,T=10000,50,0.600414342650182,0.20450117085513558,,
exact,Qwen3-1.7B,enumeration,log_density,seed,seed=1234,30,0.6361609407159041,0.21257571178234316,,
exact,Qwen3-1.7B,enumeration,log_density,seed,seed=1235,30,0.649955882650708,0.22007172205787517,,
exact,Qwen3-1.7B,enumeration,log_density,seed,seed=1236,30,0.4589518108741183,0.1459281869968246,,
exact,Qwen3-1.7B,enumeration,log_density,seed,seed=1237,30,0.5975221204935671,0.2048604271190399,,
exact,Qwen3-1.7B,enumeration,log_density,seed,seed=1238,30,0.498811183307824,0.1660758307984413,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=1,15,0.7762209728763988,0.29018534424984,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=2,15,0.8331358132824812,0.31642162302971494,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=3,15,0.9759800229516402,0.37425630342135874,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=4,15,0.6733351433198453,0.24193675133013423,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=5,15,0.5858351084430701,0.19899867141168326,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=6,15,0.4350668757276421,0.1307728489963558,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=8,15,0.7150516414741485,0.24345179026792535,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=10,15,0.4479695699770382,0.13427978563127896,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=20,15,0.5186773060622393,0.13903874642409772,,
exact,Qwen3-1.7B,enumeration,log_density,needle,N=30,15,0.14411719101679857,0.020315999349020727,,
exact,Qwen3-1.7B,enumeration,log_density,length,T=2000,50,1.1460355236058513,0.32041141104757614,,
exact,Qwen3-1.7B,enumeration,log_density,length,T=5000,50,0.49965602606985615,0.16129973552524876,,
exact,Qwen3-1.7B,enumeration,log_density,length,T=10000,50,0.7235066570920108,0.264324943853143,,
exact,Qwen3-1.7B,enumeration,log_burden,seed,seed=1234,30,0.5321884126496189,0.18695176880776768,,
exact,Qwen3-1.7B,enumeration,log_burden,seed,seed=1235,30,0.6370125791486952,0.20887666258520346,,
exact,Qwen3-1.7B,enumeration,log_burden,seed,seed=1236,30,0.4613345388303312,0.15448667587552672,,
exact,Qwen3-1.7B,enumeration,log_burden,seed,seed=1237,30,0.41906147060125776,0.1370090452312425,,
exact,Qwen3-1.7B,enumeration,log_burden,seed,seed=1238,30,0.35740897564237406,0.11035476686680952,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=1,15,0.40039303501909324,0.12064916030752088,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=2,15,0.6206486499996859,0.2152751210370424,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=3,15,0.8477151688688297,0.3082808718877787,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=4,15,0.6398188255680143,0.22986784477487737,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=5,15,0.6404675874248922,0.22431680373313126,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=6,15,0.42638201299700057,0.13683429515374337,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=8,15,0.5299271035715055,0.18194179353658393,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=10,15,0.44415028665564205,0.12647704607142407,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=20,15,0.3050803835602394,0.10134054757122787,,
exact,Qwen3-1.7B,enumeration,log_burden,needle,N=30,15,0.053319632087407025,0.004245603021815556,,
exact,Qwen3-1.7B,enumeration,log_burden,length,T=2000,50,0.7259790156833631,0.26237884972764247,,
exact,Qwen3-1.7B,enumeration,log_burden,length,T=5000,50,0.4250455086803369,0.1362735132701488,,
exact,Qwen3-1.7B,enumeration,log_burden,length,T=10000,50,0.4361252441181726,0.14239835141344312,,
exact,Qwen3-1.7B,enumeration,log_separable,seed,seed=1234,30,0.503897410098651,0.1582276909937788,,
exact,Qwen3-1.7B,enumeration,log_separable,seed,seed=1235,30,0.6156961242862736,0.19018111834942888,,
exact,Qwen3-1.7B,enumeration,log_separable,seed,seed=1236,30,0.4127170709837212,0.13649969521454286,,
exact,Qwen3-1.7B,enumeration,log_separable,seed,seed=1237,30,0.40840489253432005,0.1315447745076095,,
exact,Qwen3-1.7B,enumeration,log_separable,seed,seed=1238,30,0.3194707583315991,0.09565961200836792,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=1,15,0.183727437989154,0.031278878424173005,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=2,15,0.685259086292966,0.24502962515556034,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=3,15,0.738106863047701,0.2703589609710281,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=4,15,0.6094923544543427,0.2110331041355395,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=5,15,0.5599862015382472,0.1868018416547635,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=6,15,0.33176808302898453,0.0856869879285675,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=8,15,0.6152214091408852,0.20690374209057733,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=10,15,0.4131581908415686,0.11732760830931863,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=20,15,0.5255283190696097,0.1279265145729108,,
exact,Qwen3-1.7B,enumeration,log_separable,needle,N=30,15,0.014131095409087585,0.00023817668860351667,,
exact,Qwen3-1.7B,enumeration,log_separable,length,T=2000,50,0.544055458034875,0.1657174936865343,,
exact,Qwen3-1.7B,enumeration,log_separable,length,T=5000,50,0.39607687666087427,0.12822056296168624,,
exact,Qwen3-1.7B,enumeration,log_separable,length,T=10000,50,0.3496238526331898,0.10768712560981822,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,seed,seed=1234,30,0.609710945531385,0.17859565454870382,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,seed,seed=1235,30,0.7077338744911789,0.1994430347085968,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,seed,seed=1236,30,0.4554987880553126,0.15444437297245034,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,seed,seed=1237,30,0.454333905654998,0.1513669491389386,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,seed,seed=1238,30,0.3917010063972842,0.12354928835675098,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,needle,N=1,15,0.7030493548362262,0.25512572156937935,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,needle,N=2,15,0.6315497076902177,0.22035081302646903,,
exact,Qwen3-1.7B,enumeration,semi_log_needles,needle,N=3,15,0.717138126232331,0.2611805812809936,,
