request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line
Qwen3-8B/direct/query_first/T2000_N20_seed1234,T2000_N20_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_first,0,1,0,0,ok,stop,20,15.0,5.0,0.25,-5.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,61
Qwen3-8B/direct/query_first/T2000_N20_seed1235,T2000_N20_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_first,0,1,0,0,ok,stop,20,15.0,5.0,0.25,-5.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,62
Qwen3-8B/direct/query_first/T2000_N20_seed1236,T2000_N20_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_first,0,1,0,0,ok,stop,20,14.0,6.0,0.3,-6.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,63
Qwen3-8B/direct/query_first/T2000_N20_seed1237,T2000_N20_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_first,0,1,0,0,ok,stop,20,14.0,6.0,0.3,-6.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,64
Qwen3-8B/direct/query_first/T2000_N20_seed1238,T2000_N20_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,20,10.0,direct,0,query_first,0,1,0,0,ok,stop,20,14.0,6.0,0.3,-6.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,65
Qwen3-8B/direct/query_first/T2000_N2_seed1234,T2000_N2_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,66
Qwen3-8B/direct/query_first/T2000_N2_seed1235,T2000_N2_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,67
Qwen3-8B/direct/query_first/T2000_N2_seed1236,T2000_N2_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2077,2,1.0,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,68
Qwen3-8B/direct/query_first/T2000_N2_seed1237,T2000_N2_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,69
Qwen3-8B/direct/query_first/T2000_N2_seed1238,T2000_N2_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,2,1.0,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,70
Qwen3-8B/direct/query_first/T2000_N30_seed1234,T2000_N30_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_first,0,1,0,0,ok,stop,30,21.0,9.0,0.3,-9.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,71
Qwen3-8B/direct/query_first/T2000_N30_seed1235,T2000_N30_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_first,0,1,0,0,ok,stop,30,21.0,9.0,0.3,-9.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,72
Qwen3-8B/direct/query_first/T2000_N30_seed1236,T2000_N30_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_first,0,1,0,0,ok,stop,30,20.0,10.0,0.3333333333333333,-10.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,73
Qwen3-8B/direct/query_first/T2000_N30_seed1237,T2000_N30_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_first,0,1,0,0,ok,stop,30,21.0,9.0,0.3,-9.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,74
Qwen3-8B/direct/query_first/T2000_N30_seed1238,T2000_N30_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,30,15.0,direct,0,query_first,0,1,0,0,ok,stop,30,16.0,14.0,0.4666666666666667,-14.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,75
Qwen3-8B/direct/query_first/T2000_N3_seed1234,T2000_N3_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_first,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,76
Qwen3-8B/direct/query_first/T2000_N3_seed1235,T2000_N3_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_first,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,77
Qwen3-8B/direct/query_first/T2000_N3_seed1236,T2000_N3_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_first,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,78
Qwen3-8B/direct/query_first/T2000_N3_seed1237,T2000_N3_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_first,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,79
Qwen3-8B/direct/query_first/T2000_N3_seed1238,T2000_N3_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,3,1.5,direct,0,query_first,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,5,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,80
Qwen3-8B/direct/query_first/T2000_N4_seed1234,T2000_N4_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,4,2.0,direct,0,query_first,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,5,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,81
Qwen3-8B/direct/query_first/T2000_N4_seed1235,T2000_N4_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,4,2.0,direct,0,query_first,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,5,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,82
Qwen3-8B/direct/query_first/T2000_N4_seed1236,T2000_N4_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,4,2.0,direct,0,query_first,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,5,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,83
Qwen3-8B/direct/query_first/T2000_N4_seed1237,T2000_N4_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2077,4,2.0,direct,0,query_first,0,1,0,0,ok,stop,4,3.0,1.0,0.25,-1.0,5,undercount,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,84
Qwen3-8B/direct/query_first/T2000_N4_seed1238,T2000_N4_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,4,2.0,direct,0,query_first,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,5,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,85
Qwen3-8B/direct/query_first/T2000_N5_seed1234,T2000_N5_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,5,2.5,direct,0,query_first,0,1,0,0,ok,stop,5,4.0,1.0,0.2,-1.0,5,undercount,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,86
Qwen3-8B/direct/query_first/T2000_N5_seed1235,T2000_N5_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,5,2.5,direct,0,query_first,0,1,0,0,ok,stop,5,4.0,1.0,0.2,-1.0,5,undercount,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,87
Qwen3-8B/direct/query_first/T2000_N5_seed1236,T2000_N5_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,5,2.5,direct,0,query_first,0,1,0,0,ok,stop,5,4.0,1.0,0.2,-1.0,5,undercount,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,88
Qwen3-8B/direct/query_first/T2000_N5_seed1237,T2000_N5_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2077,5,2.5,direct,0,query_first,0,1,0,0,ok,stop,5,6.0,1.0,0.2,1.0,5,overcount,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,89
Qwen3-8B/direct/query_first/T2000_N5_seed1238,T2000_N5_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,5,2.5,direct,0,query_first,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,5,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,90
Qwen3-8B/direct/query_first/T2000_N6_seed1234,T2000_N6_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,6,3.0,direct,0,query_first,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,5,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,91
Qwen3-8B/direct/query_first/T2000_N6_seed1235,T2000_N6_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,6,3.0,direct,0,query_first,0,1,0,0,ok,stop,6,5.0,1.0,0.16666666666666666,-1.0,5,undercount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,92
Qwen3-8B/direct/query_first/T2000_N6_seed1236,T2000_N6_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,6,3.0,direct,0,query_first,0,1,0,0,ok,stop,6,4.0,2.0,0.3333333333333333,-2.0,5,undercount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,93
Qwen3-8B/direct/query_first/T2000_N6_seed1237,T2000_N6_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,6,3.0,direct,0,query_first,0,1,0,0,ok,stop,6,5.0,1.0,0.16666666666666666,-1.0,5,undercount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,94
Qwen3-8B/direct/query_first/T2000_N6_seed1238,T2000_N6_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,6,3.0,direct,0,query_first,0,1,0,0,ok,stop,6,5.0,1.0,0.16666666666666666,-1.0,5,undercount,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,95
Qwen3-8B/direct/query_first/T2000_N8_seed1234,T2000_N8_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,8,4.0,direct,0,query_first,0,1,0,0,ok,stop,8,7.0,1.0,0.125,-1.0,5,undercount,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,96
Qwen3-8B/direct/query_first/T2000_N8_seed1235,T2000_N8_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,8,4.0,direct,0,query_first,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,5,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,97
Qwen3-8B/direct/query_first/T2000_N8_seed1236,T2000_N8_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,8,4.0,direct,0,query_first,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,5,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,98
Qwen3-8B/direct/query_first/T2000_N8_seed1237,T2000_N8_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,8,4.0,direct,0,query_first,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,5,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,99
Qwen3-8B/direct/query_first/T2000_N8_seed1238,T2000_N8_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,2000,2000,2078,8,4.0,direct,0,query_first,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,5,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,100
Qwen3-8B/direct/query_first/T5000_N10_seed1234,T5000_N10_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,10,2.0,direct,0,query_first,0,1,0,0,ok,stop,10,8.0,2.0,0.2,-2.0,5,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,101
Qwen3-8B/direct/query_first/T5000_N10_seed1235,T5000_N10_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,10,2.0,direct,0,query_first,0,1,0,0,ok,stop,10,8.0,2.0,0.2,-2.0,5,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,102
Qwen3-8B/direct/query_first/T5000_N10_seed1236,T5000_N10_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5077,10,2.0,direct,0,query_first,0,1,0,0,ok,stop,10,6.0,4.0,0.4,-4.0,5,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,103
Qwen3-8B/direct/query_first/T5000_N10_seed1237,T5000_N10_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,10,2.0,direct,0,query_first,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,6,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,104
Qwen3-8B/direct/query_first/T5000_N10_seed1238,T5000_N10_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,10,2.0,direct,0,query_first,0,1,0,0,ok,stop,10,8.0,2.0,0.2,-2.0,5,undercount,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,105
Qwen3-8B/direct/query_first/T5000_N1_seed1234,T5000_N1_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,1,0.2,direct,0,query_first,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,106
Qwen3-8B/direct/query_first/T5000_N1_seed1235,T5000_N1_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,1,0.2,direct,0,query_first,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,107
Qwen3-8B/direct/query_first/T5000_N1_seed1236,T5000_N1_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5077,1,0.2,direct,0,query_first,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,108
Qwen3-8B/direct/query_first/T5000_N1_seed1237,T5000_N1_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,1,0.2,direct,0,query_first,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,109
Qwen3-8B/direct/query_first/T5000_N1_seed1238,T5000_N1_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,1,0.2,direct,0,query_first,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,5,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,110
Qwen3-8B/direct/query_first/T5000_N20_seed1234,T5000_N20_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,20,4.0,direct,0,query_first,0,1,0,0,ok,stop,20,15.0,5.0,0.25,-5.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,111
Qwen3-8B/direct/query_first/T5000_N20_seed1235,T5000_N20_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,20,4.0,direct,0,query_first,0,1,0,0,ok,stop,20,14.0,6.0,0.3,-6.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,112
Qwen3-8B/direct/query_first/T5000_N20_seed1236,T5000_N20_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,20,4.0,direct,0,query_first,0,1,0,0,ok,stop,20,14.0,6.0,0.3,-6.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,113
Qwen3-8B/direct/query_first/T5000_N20_seed1237,T5000_N20_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,20,4.0,direct,0,query_first,0,1,0,0,ok,stop,20,12.0,8.0,0.4,-8.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,114
Qwen3-8B/direct/query_first/T5000_N20_seed1238,T5000_N20_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,20,4.0,direct,0,query_first,0,1,0,0,ok,stop,20,12.0,8.0,0.4,-8.0,6,undercount,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,115
Qwen3-8B/direct/query_first/T5000_N2_seed1234,T5000_N2_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,2,0.4,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,116
Qwen3-8B/direct/query_first/T5000_N2_seed1235,T5000_N2_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,2,0.4,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,117
Qwen3-8B/direct/query_first/T5000_N2_seed1236,T5000_N2_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,2,0.4,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,118
Qwen3-8B/direct/query_first/T5000_N2_seed1237,T5000_N2_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,2,0.4,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,119
Qwen3-8B/direct/query_first/T5000_N2_seed1238,T5000_N2_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,2,0.4,direct,0,query_first,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,5,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,120
Qwen3-8B/direct/query_first/T5000_N30_seed1234,T5000_N30_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5078,30,6.0,direct,0,query_first,0,1,0,0,ok,stop,30,20.0,10.0,0.3333333333333333,-10.0,6,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,121
