model_label,request_id,seed,split,sequence_source,trace_category,causal_cohort,grammar_signature,transition_kind,allowed_estimands,anchor_equivalence_id,anchor_role,anchor_roles,event_specific,from_occurrence,gold_count,grammar_pair,local_anchor_eligible,not_applicable_reason,primary_anchor_eligible,query_full_sequence_token,query_output_token,query_token_id,query_token_text,status,target_city,target_city_output_token_end,target_city_output_token_start,target_city_token_ids,target_city_token_text,target_grammar_class,timing_stage,to_occurrence
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N4_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,3,4,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Harbin,210,208,"[5227, 6863]", Harbin,adjacent_rank_after_city,P2_post_delimiter,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N4_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,3,4,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Harbin,210,208,"[5227, 6863]", Harbin,adjacent_rank_after_city,P2_post_marker,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N4_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q196,record_clause_pre_d1,record_clause_pre_d1,True,3,4,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10284,196,330," """,ok,Harbin,210,208,"[5227, 6863]", Harbin,adjacent_rank_after_city,P1_record_clause_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N4_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q207,city_pre_d1,city_pre_d1,True,3,4,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10295,207,11,",",ok,Harbin,210,208,"[5227, 6863]", Harbin,adjacent_rank_after_city,P3_city_emission,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q132,p0_item_end,p0_item_end,True,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10220,132,13,.,ok,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,P0_previous_item_commit,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q93,block_pre_d1,block_pre_d1,False,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10181,93,13,.,ok,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,exploratory_block_entry,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q133,unit_pre_d1,unit_pre_d1,True,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10221,133,4710," 

",ok,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,P1_target_unit_entry,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,P1_pre_marker,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,P2_post_delimiter,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,P2_post_marker,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q145,record_clause_pre_d1,record_clause_pre_d1,True,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10233,145,330," """,ok,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,P1_record_clause_entry,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q156,city_pre_d1,city_pre_d1,True,1,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10244,156,11,",",ok,Baku,159,157,"[425, 23557]", Baku,adjacent_rank_after_city,P3_city_emission,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q172,p0_item_end,p0_item_end,True,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10260,172,13,.,ok,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,P0_previous_item_commit,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q93,block_pre_d1,block_pre_d1,False,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10181,93,13,.,ok,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,exploratory_block_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q173,unit_pre_d1,unit_pre_d1,True,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10261,173,4710," 

",ok,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,P1_target_unit_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,P1_pre_marker,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,P2_post_delimiter,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,P2_post_marker,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q181,record_clause_pre_d1,record_clause_pre_d1,True,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10269,181,330," """,ok,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,P1_record_clause_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q192,city_pre_d1,city_pre_d1,True,2,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10280,192,11,",",ok,Taipei,194,193,[96345], Taipei,adjacent_rank_after_city,P3_city_emission,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q204,p0_item_end,p0_item_end,True,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10292,204,13,.,ok,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,P0_previous_item_commit,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q93,block_pre_d1,block_pre_d1,False,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10181,93,13,.,ok,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,exploratory_block_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q205,unit_pre_d1,unit_pre_d1,True,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10293,205,4710," 

",ok,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,P1_target_unit_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,P1_pre_marker,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,P2_post_delimiter,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,P2_post_marker,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q210,record_clause_pre_d1,record_clause_pre_d1,True,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10298,210,330," """,ok,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,P1_record_clause_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q221,city_pre_d1,city_pre_d1,True,3,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10309,221,11,",",ok,Harbin,224,222,"[5227, 6863]", Harbin,adjacent_rank_after_city,P3_city_emission,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q233,p0_item_end,p0_item_end,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10321,233,13,.,ok,Rome,251,250,[21718], Rome,adjacent_rank_after_city,P0_previous_item_commit,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q93,block_pre_d1,block_pre_d1,False,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10181,93,13,.,ok,Rome,251,250,[21718], Rome,adjacent_rank_after_city,exploratory_block_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q234,unit_pre_d1,unit_pre_d1,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10322,234,4710," 

",ok,Rome,251,250,[21718], Rome,adjacent_rank_after_city,P1_target_unit_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Rome,251,250,[21718], Rome,adjacent_rank_after_city,P1_pre_marker,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Rome,251,250,[21718], Rome,adjacent_rank_after_city,P2_post_delimiter,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Rome,251,250,[21718], Rome,adjacent_rank_after_city,P2_post_marker,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q238,record_clause_pre_d1,record_clause_pre_d1,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10326,238,330," """,ok,Rome,251,250,[21718], Rome,adjacent_rank_after_city,P1_record_clause_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N5_seed1234,1234,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q249,city_pre_d1,city_pre_d1,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10337,249,11,",",ok,Rome,251,250,[21718], Rome,adjacent_rank_after_city,P3_city_emission,5
